"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Relative Humidity Avg. (%)","Relative Humidity Avg. Source Flag","Relative Humidity Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)"
"Cop Upper","03-December-2021","-8.5","ACTUAL","100.0","-4.2","ACTUAL","100.0","-6.4","AGGREGATED","100.0","81.7","AGGREGATED","100.0","7.9","AGGREGATED","100.0"
"Cop Upper","04-December-2021","-8.8","ACTUAL","100.0","-4.1","ACTUAL","100.0","-7.1","AGGREGATED","100.0","68.4","AGGREGATED","100.0","8.2","AGGREGATED","100.0"
"Cop Upper","05-December-2021","-15.5","ACTUAL","100.0","-8.1","ACTUAL","100.0","-12.8","AGGREGATED","100.0","72.5","AGGREGATED","100.0","10.4","AGGREGATED","100.0"
"Cop Upper","06-December-2021","-16.8","ACTUAL","100.0","-9.1","ACTUAL","100.0","-12.3","AGGREGATED","100.0","80.0","AGGREGATED","100.0","6.7","AGGREGATED","100.0"
"Cop Upper","07-December-2021","-14.1","ACTUAL","100.0","2.9","ACTUAL","100.0","-5.0","AGGREGATED","100.0","58.1","AGGREGATED","100.0","11.4","AGGREGATED","100.0"
"Cop Upper","08-December-2021","-8.8","ACTUAL","100.0","4.2","ACTUAL","100.0","-0.8","AGGREGATED","100.0","61.6","AGGREGATED","100.0","18.2","AGGREGATED","100.0"
"Cop Upper","09-December-2021","-7.4","ACTUAL","100.0","-3.3","ACTUAL","100.0","-5.6","AGGREGATED","100.0","40.6","AGGREGATED","100.0","19.4","AGGREGATED","100.0"
"Cop Upper","10-December-2021","-8.4","ACTUAL","100.0","-0.6","ACTUAL","100.0","-5.3","AGGREGATED","100.0","42.0","AGGREGATED","100.0","19.6","AGGREGATED","100.0"
"Cop Upper","11-December-2021","-5.6","ACTUAL","100.0","1.4","ACTUAL","100.0","-1.6","AGGREGATED","100.0","63.8","AGGREGATED","100.0","22.2","AGGREGATED","100.0"
"Cop Upper","12-December-2021","-8.8","ACTUAL","100.0","-3.0","ACTUAL","100.0","-5.6","AGGREGATED","100.0","66.6","AGGREGATED","100.0","18.6","AGGREGATED","100.0"
"Cop Upper","13-December-2021","-13.1","ACTUAL","87.5","-5.0","COMPUTED","87.5","-8.8","AGGREGATED","87.5","68.0","AGGREGATED","87.5","10.8","AGGREGATED","87.5"
"Cop Upper","14-December-2021","-19.3","ACTUAL","100.0","-12.9","ACTUAL","100.0","-16.4","AGGREGATED","100.0","76.2","AGGREGATED","100.0","11.3","AGGREGATED","100.0"
"Cop Upper","15-December-2021","-21.4","ACTUAL","100.0","-14.7","ACTUAL","100.0","-19.0","AGGREGATED","100.0","78.8","AGGREGATED","100.0","3.9","AGGREGATED","100.0"
"Cop Upper","16-December-2021","-20.8","COMPUTED","83.3","-10.7","ACTUAL","83.3","-16.2","AGGREGATED","83.3","77.5","AGGREGATED","83.3","13.7","AGGREGATED","83.3"
"Cop Upper","17-December-2021","-27.7","COMPUTED","0.0","-16.5","COMPUTED","0.0","-21.9","AGGREGATED","0.0","72.2","AGGREGATED","0.0","10.9","AGGREGATED","0.0"
"Cop Upper","18-December-2021","-17.5","COMPUTED","0.0","-1.5","COMPUTED","0.0","-7.4","AGGREGATED","0.0","64.5","AGGREGATED","0.0","11.8","AGGREGATED","0.0"
"Cop Upper","19-December-2021","-17.2","COMPUTED","0.0","-10.1","COMPUTED","0.0","-12.5","AGGREGATED","0.0","71.0","AGGREGATED","0.0","16.5","AGGREGATED","0.0"
"Cop Upper","20-December-2021","-23.8","COMPUTED","0.0","-12.2","COMPUTED","0.0","-18.3","AGGREGATED","0.0","74.3","AGGREGATED","0.0","7.8","AGGREGATED","4.2"
"Cop Upper","21-December-2021","-19.3","COMPUTED","45.8","1.6","ACTUAL","45.8","-6.9","AGGREGATED","45.8","53.8","AGGREGATED","45.8","12.1","AGGREGATED","45.8"
"Cop Upper","22-December-2021","-8.1","ACTUAL","100.0","3.5","ACTUAL","100.0","-2.2","AGGREGATED","100.0","51.0","AGGREGATED","100.0","12.4","AGGREGATED","100.0"
"Cop Upper","23-December-2021","-17.4","ACTUAL","100.0","-1.2","ACTUAL","100.0","-10.2","AGGREGATED","100.0","80.8","AGGREGATED","100.0","15.6","AGGREGATED","100.0"
"Cop Upper","24-December-2021","-24.4","ACTUAL","100.0","-17.1","ACTUAL","100.0","-20.8","AGGREGATED","100.0","77.6","AGGREGATED","100.0","8.4","AGGREGATED","100.0"
"Cop Upper","25-December-2021","-29.3","ACTUAL","100.0","-24.2","ACTUAL","100.0","-26.6","AGGREGATED","100.0","74.3","AGGREGATED","100.0","5.6","AGGREGATED","100.0"
"Cop Upper","26-December-2021","-31.6","ACTUAL","100.0","-27.8","ACTUAL","100.0","-28.9","AGGREGATED","100.0","72.8","AGGREGATED","100.0","4.3","AGGREGATED","100.0"
"Cop Upper","27-December-2021","-33.6","ACTUAL","100.0","-23.7","ACTUAL","100.0","-30.3","AGGREGATED","100.0","72.5","AGGREGATED","100.0","4.9","AGGREGATED","100.0"
"Cop Upper","28-December-2021","-24.6","ACTUAL","100.0","-15.9","ACTUAL","100.0","-20.7","AGGREGATED","100.0","73.9","AGGREGATED","100.0","9.8","AGGREGATED","100.0"
"Cop Upper","29-December-2021","-29.1","ACTUAL","100.0","-20.9","ACTUAL","100.0","-24.3","AGGREGATED","100.0","68.7","AGGREGATED","100.0","9.5","AGGREGATED","100.0"
"Cop Upper","30-December-2021","-23.4","ACTUAL","100.0","-16.1","ACTUAL","100.0","-18.8","AGGREGATED","100.0","75.5","AGGREGATED","100.0","7.0","AGGREGATED","100.0"
"Cop Upper","31-December-2021","-25.9","ACTUAL","100.0","-20.7","ACTUAL","100.0","-23.9","AGGREGATED","100.0","75.5","AGGREGATED","100.0","5.6","AGGREGATED","100.0"
